Title,Uploader,Views,Likes,Comments,Upload Date,Duration (Minutes),URL,Engagement,Days Since Upload,Views Per Day,Main Category,Performance Class,Performance
computer networks  cn in one shot  complete gate course  hindi withsanchitsir,knowledgegate by sanchit sir,74645,1301,420,2024-12-31,714.73,https://www.youtube.com/watch?v=APVCgkqWcQ4,0.0230557974412217,110,678.5909090909091,Computer Networks,Medium,Low
complete cn computer networks in one shot 10 hours  in hindi,5 minutes engineering,265574,5032,284,2024-04-12,631.22,https://www.youtube.com/watch?v=1V9mhVgVH3A,0.020017019738378,373,711.994638069705,Computer Networks,Medium,Low
computer networks in 1 video for placement  interview questions  core computer science resources,vivek gupta,92882,2506,102,2024-06-03,119.88,https://www.youtube.com/watch?v=qUBHLZEtS0M,0.0280786374109084,321,289.3520249221184,Computer Networks,Medium,Low
computer networking tutorial  bits and bytes of the networking 12 hours,bogdan stashchuk,171429,5177,88,2021-01-21,696.3,https://www.youtube.com/watch?v=PhjHXeMNpp8,0.0307124232189419,1550,110.59935483870969,Other,Medium,Low
what is computer network full explanation  pan lan man and wan network,learn coding,4307831,106126,3600,2021-01-04,10.73,https://www.youtube.com/watch?v=Hizdc4XVJ1E,0.0254712870583827,1567,2749.0944479897894,Other,High,Medium
full networking one shot class 12 ipcs  bas ye karlo ho jaega  class12 computerscience,tech queen,107973,2778,287,2023-09-22,145.57,https://www.youtube.com/watch?v=JyObIi7Tvg8,0.0283867263112074,576,187.453125,Other,Medium,Low
how to configure etherchannel link aggregation control protocol lacp using gns3,gurutech networking training,8,3,0,2025-03-05,7.37,https://www.youtube.com/watch?v=FKjNJ4rJcpQ,0.375,46,0.1739130434782608,Other,Low,Low
classification of computer networks,neso academy,626010,9653,128,2019-11-08,8.87,https://www.youtube.com/watch?v=9BIN99rHOCQ,0.0156243510487052,1990,314.5778894472362,Computer Networks,Medium,Low
iot  internet of things  what is iot   how iot works  iot explained in 6 minutes  simplilearn,simplilearn,1405011,33904,923,2020-08-24,5.87,https://www.youtube.com/watch?v=6mBO2vqLv38,0.0247877062884205,1700,826.4770588235294,Internet of Things (IoT),Medium,Low
internet of things iot  what is iot  how it works  iot explained  edureka,edureka,2622582,28494,158,2018-07-31,3.35,https://www.youtube.com/watch?v=LlhmzVL5bm8,0.0109251112071996,2455,1068.2615071283096,Internet of Things (IoT),High,Medium
learn internet of things iot in 4 hours  semester exams  one shot series  in hindi,5 minutes engineering,46430,1315,105,2024-10-18,252.8,https://www.youtube.com/watch?v=6ptZr9VRxPs,0.0305836743484815,184,252.33695652173915,Internet of Things (IoT),Medium,Low
what is iot internet of things  hindi  quick support,quick support,34152,1481,53,2025-02-08,9.9,https://www.youtube.com/watch?v=peNkYXtjtKs,0.0449168423518388,71,481.01408450704224,Internet of Things (IoT),Medium,Low
internet of things iot in 10 minutes  what is iot and how it works  great learning,great learning,375342,5676,106,2020-07-17,8.82,https://www.youtube.com/watch?v=Fj02iTrWUx0,0.0154046176553649,1738,215.9620253164557,Internet of Things (IoT),Medium,Low
iot what is internet of things  iot  iot,geospatial world,154953,2300,47,2018-04-17,3.1,https://www.youtube.com/watch?v=ZTM9GA-4nBA,0.0151465283021303,2560,60.528515625,Internet of Things (IoT),Low,Low
internet of things iot explained in hindi,5 minutes engineering,966073,25823,800,2020-05-12,9.38,https://www.youtube.com/watch?v=APH6Nrar27w,0.0275579588706029,1804,535.5171840354767,Internet of Things (IoT),Medium,Low
iot internet of things iot benefits emerging technologies in global business environment aktu,dwivedi guidance,104398,0,43,2022-04-28,7.48,https://www.youtube.com/watch?v=IF3U9u7o5UA,0.0004118852851587,1088,95.95404411764706,Internet of Things (IoT),Low,Low
air quality monitoring with esp32 using blynk iot cloud  email alert system,upload ideas with itamar,438,15,4,2025-03-04,12.12,https://www.youtube.com/watch?v=SHg8ieSYV8o,0.0433789954337899,47,9.319148936170214,Internet of Things (IoT),Low,Low
introduction to internet of things  iot,perfect computer engineer,75429,1855,33,2022-04-06,7.83,https://www.youtube.com/watch?v=ahZYZPFoHq4,0.0250301608134802,1110,67.95405405405405,Internet of Things (IoT),Low,Low
what is edge computing,techtalk,356067,4838,109,2020-05-01,3.32,https://www.youtube.com/watch?v=3hScMLH7B4o,0.0138934526367228,1815,196.1801652892562,Edge Computing,Medium,Low
what is edge computing,ibm technology,255291,4374,96,2019-10-01,10.65,https://www.youtube.com/watch?v=cEOUeItHDdo,0.0175094304147032,2028,125.88313609467455,Edge Computing,Medium,Low
what is edge computing why it is in demand will edge computing replace cloud computing 2021,it k funde,91349,3503,94,2021-09-12,11.18,https://www.youtube.com/watch?v=5aepM3ek6J0,0.0393764573230139,1316,69.41413373860182,Cloud Computing,Low,Low
what is edge computing,realpars,6059,180,12,2024-11-05,8.78,https://www.youtube.com/watch?v=qn6GDlMgoPA,0.0316883974253177,166,36.5,Edge Computing,Low,Low
is edge computing really faster,fireship,601555,25786,1200,2022-07-11,8.23,https://www.youtube.com/watch?v=yOP5-3_WFus,0.0448604034543807,1014,593.2495069033531,Edge Computing,Medium,Low
edge computing  fog computing  cloud computing,perfect computer engineer,86616,2198,40,2022-05-08,7.65,https://www.youtube.com/watch?v=iE1GxmD2csw,0.0258381823219728,1078,80.34879406307978,Cloud Computing,Low,Low
what is edge computing,accenture,9032,130,1,2022-10-18,1.55,https://www.youtube.com/watch?v=WMvb9LLXzUs,0.0145039858281665,915,9.87103825136612,Edge Computing,Low,Low
edge ai blueprints smarter fish counting with ai agents at the edge,edge ai foundation,66,7,0,2025-03-05,59.25,https://www.youtube.com/watch?v=Nh2xHJwKMD4,0.106060606060606,46,1.434782608695652,Other,Low,Low
explaining edge computing,explainingcomputers,151744,7632,592,2019-10-20,10.42,https://www.youtube.com/watch?v=0idvaOCnF9E,0.0541965415436524,2009,75.53210552513688,Edge Computing,Low,Low
what is edge computing,edge impulse,7509,166,3,2024-05-01,10.25,https://www.youtube.com/watch?v=WZQ6kCvOEaE,0.0225063257424424,354,21.21186440677966,Edge Computing,Low,Low
microsofts topological qubits probably dont exist researchers warn,sabine hossenfelder,217128,11389,1300,2025-03-04,8.42,https://www.youtube.com/watch?v=bJTsFZtD7xE,0.058440182749346,47,4619.744680851064,Other,High,Medium
quantum computers explained how quantum computing works,science abc,285838,3714,286,2024-09-23,5.68,https://www.youtube.com/watch?v=B3U1NDUiwSA,0.0139939406237099,209,1367.645933014354,Quantum Computing,High,Medium
quantum computing course  math and theory for beginners,freecodecamporg,546210,14451,371,2024-05-15,96.05,https://www.youtube.com/watch?v=tsbCSkvHhMo,0.0271360831914465,340,1606.5,Quantum Computing,High,Medium
a beginners guide to quantum computing  shohini ghose,ted,2425128,54714,2900,2019-02-01,10.08,https://www.youtube.com/watch?v=QuR969uMICM,0.0237570965326366,2270,1068.338325991189,Quantum Computing,High,Medium
what is quantum computing,ibm technology,209289,4803,197,2022-05-27,7.02,https://www.youtube.com/watch?v=lt4OsgmUTGI,0.0238904099116532,1059,197.628895184136,Quantum Computing,Medium,Low
how quantum computers break the internet starting now,veritasium,10217402,328665,10000,2023-03-20,24.47,https://www.youtube.com/watch?v=-UrdExQW0cs,0.033145901472801,762,13408.66404199475,Other,High,High
how does a quantum computer work,veritasium,5213159,102918,6900,2013-06-17,6.78,https://www.youtube.com/watch?v=g_IaVepNDT4,0.0210655381890327,4325,1205.354682080925,Other,High,Medium
michio kaku quantum computing is the next revolution,big think,2934697,67248,2800,2023-08-18,11.28,https://www.youtube.com/watch?v=qQviI1d_hFA,0.0238689036721678,611,4803.104746317512,Quantum Computing,High,Medium
lec80 cryptography in computer network in hindi  cryptography in information security,gate smashers,1015325,20677,468,2018-11-05,7.65,https://www.youtube.com/watch?v=trHox1bN5es,0.020825843941595,2358,430.5873621713316,Cryptography,Medium,Low
7 cryptography concepts every developer should know,fireship,1458194,58590,1000,2021-11-01,11.9,https://www.youtube.com/watch?v=NuyzuNBFWxQ,0.0408656187036841,1266,1151.8120063191154,Cryptography,High,Medium
cryptography full course  cryptography and network security  cryptography  simplilearn,simplilearn,223548,3660,53,2021-08-17,135.0,https://www.youtube.com/watch?v=C7vmouDOJYM,0.0166094082702596,1342,166.57824143070044,Cryptography,Medium,Low
lec83 asymmetric key cryptography with example  network security,gate smashers,475888,14330,344,2018-11-08,8.38,https://www.youtube.com/watch?v=xw19eT5thIE,0.0308349863833507,2355,202.0755838641189,Cryptography,Medium,Low
encryption  symmetric encryption vs asymmetric encryption  cryptography  practical tls,practical networking,155176,4290,162,2021-10-11,13.95,https://www.youtube.com/watch?v=o_g-M7UBqI8,0.0286900036088054,1287,120.57187257187258,Cryptography,Medium,Low
what is cryptography  cryptography explained  cryptography basics  intellipaat,intellipaat,51388,682,14,2022-01-14,2.3,https://www.youtube.com/watch?v=GQvu49c0ZZc,0.0135440180586907,1192,43.11073825503356,Cryptography,Low,Low
cryptography,neso academy,412987,6718,90,2021-04-17,13.55,https://www.youtube.com/watch?v=6_Cxj5WKpIw,0.0164847803926031,1464,282.09494535519127,Cryptography,Medium,Low
two ai agents autonomously encrypt audio chat  endtoend encryption via sound,azar channel,100,0,0,2025-03-03,1.88,https://www.youtube.com/watch?v=7sh-3pLxp9A,0.0,48,2.083333333333333,Other,Low,Low
the science of codes an intro to cryptography,scishow,1166505,31094,1400,2015-08-06,8.33,https://www.youtube.com/watch?v=-yFZGF8FHSg,0.0278558600263179,3545,329.05641748942173,Cryptography,Medium,Low
basics of computer architecture,neso academy,456345,5627,83,2021-04-20,5.97,https://www.youtube.com/watch?v=GRInNLx3Tug,0.012512463158356,1461,312.3511293634497,Computer Architecture,Medium,Low
complete coa computer organization  architecture in one shot  semester exam  hindi,knowledgegate by sanchit sir,1204851,17986,1900,2023-10-24,354.68,https://www.youtube.com/watch?v=DsK35f8wyUw,0.0165049454247869,544,2214.799632352941,Other,High,Medium
4 assembly language  computer architecture,mit opencourseware,749036,13767,307,2019-09-23,77.57,https://www.youtube.com/watch?v=L1ung0wil9Y,0.018789484083542,2036,367.8958742632613,Computer Architecture,Medium,Low
how does computer hardware work    3d animated teardown,branch education,3034080,233865,7100,2023-03-22,17.2,https://www.youtube.com/watch?v=d86ws7mQYIg,0.0794194615830828,760,3992.2105263157896,Other,High,Medium
computer architecture explained with minecraft,codeolences,1499445,73980,1100,2024-06-19,6.77,https://www.youtube.com/watch?v=dV_lf1kyV9M,0.0500718599215042,305,4916.213114754099,Computer Architecture,High,Medium
classifications of computer architecture,neso academy,311252,4166,57,2021-04-23,6.48,https://www.youtube.com/watch?v=6_PHIL4LZEU,0.013567784303394,1458,213.4787379972565,Computer Architecture,Medium,Low
intro to computer architecture,karbytes cs,758246,4992,141,2011-01-04,4.13,https://www.youtube.com/watch?v=HEjPop-aK_w,0.0067695708252994,5220,145.25785440613026,Computer Architecture,Medium,Low
digital design and computer architecture  lecture 1 introduction and basics spring 2023,onur mutlu lectures,73452,1185,56,2023-02-24,106.12,https://www.youtube.com/watch?v=VcKjvwD930o,0.016895387463922,786,93.45038167938932,Computer Architecture,Low,Low
ps genomics  lecture 1 course introduction spring 2025,onur mutlu lectures,185,14,1,2025-03-04,35.77,https://www.youtube.com/watch?v=GpjDmVIwSqw,0.081081081081081,47,3.9361702127659575,Other,Low,Low
l12 von neumanns architecture  stored memory concept in computer architecture,gate smashers,1483690,25141,507,2019-07-24,9.67,https://www.youtube.com/watch?v=j8NnE1YeSN0,0.0172866299563925,2097,707.5298044825942,Computer Architecture,Medium,Low
complete operating system in one shot  semester exam  hindi,knowledgegate by sanchit sir,1811511,27829,3600,2023-09-08,377.83,https://www.youtube.com/watch?v=xw_OuOhjauw,0.0173496048326507,590,3070.357627118644,Other,High,Medium
complete operating systems in 1 shot with notes  for placement interviews,codehelp  by babbar,1151244,22368,1800,2023-05-30,933.12,https://www.youtube.com/watch?v=3obEP8eLsCw,0.0209929432856979,691,1666.05499276411,Operating Systems,High,Medium
operating systems course for beginners,freecodecamporg,471481,15943,676,2024-08-06,1491.93,https://www.youtube.com/watch?v=yK1uBHPdp30,0.0352485041815046,257,1834.556420233463,Operating Systems,High,Medium
operating system in one shot by anuj bhaiya,coding shuttle by anuj bhaiya,774591,28292,650,2023-06-03,71.3,https://www.youtube.com/watch?v=8XBtAjKwCm4,0.0373642348026248,687,1127.4978165938865,Other,High,Medium
introduction to operating system and its functions  operating system  lecture 1,jennys lectures cs it,1573054,24196,880,2019-03-16,23.93,https://www.youtube.com/watch?v=RozoeWzT7IM,0.0159409657901127,2227,706.3556353839246,Other,Medium,Low
types of operating systems,sudhakar atchala,108716,1901,53,2021-09-21,14.27,https://www.youtube.com/watch?v=GWsxSvdd09o,0.0179734353728981,1307,83.17980107115532,Operating Systems,Low,Low
l11 introduction to operating system and its functions with english subtitles,gate smashers,4029380,97618,2600,2018-07-26,18.98,https://www.youtube.com/watch?v=WJ-UaAaumNA,0.0248718165077505,2460,1637.959349593496,Other,High,Medium
complete os operating system in one shot 7 hours  in hindi,5 minutes engineering,283807,4984,241,2024-02-16,421.13,https://www.youtube.com/watch?v=A4G0hOI6XyQ,0.0184103986159608,429,661.5547785547785,Other,Medium,Low
day 04  operating systems  ii sem  bca  process  l4,vidhyaashram,77,4,0,2025-03-04,16.62,https://www.youtube.com/watch?v=2y8hgPcgm88,0.0519480519480519,47,1.6382978723404256,Operating Systems,Low,Low
what is an operating system goals  functions of operating system  concept simplified by animation,making it simple,254582,4390,157,2020-06-06,5.47,https://www.youtube.com/watch?v=ACsLvXuaKxw,0.0178606500066776,1779,143.10399100618324,Other,Medium,Low
lec2 introduction to dbms database management system with real life examples  what is dbms,gate smashers,3216219,60920,1100,2018-07-10,11.98,https://www.youtube.com/watch?v=3EJlovevfcA,0.0192835127209931,2476,1298.957592891761,Database Management Systems,High,Medium
introduction to database management systems,neso academy,1519986,19664,278,2021-02-24,11.03,https://www.youtube.com/watch?v=6Iu45VZGQDk,0.0131198576828997,1516,1002.6292875989446,Database Management Systems,High,Medium
what is database  database management system dbms  intro to dbms,tech might,107827,0,24,2022-10-30,3.9,https://www.youtube.com/watch?v=X7v0O8yiUuY,0.0002225787604217,903,119.40974529346624,Database Management Systems,Medium,Low
complete dbms data base management system in one shot  semester exam  hindi,knowledgegate by sanchit sir,1881189,28815,3800,2023-09-15,333.5,https://www.youtube.com/watch?v=YRnjGeQbsHQ,0.0173374392471995,583,3226.739279588336,Database Management Systems,High,Medium
database management system dbms component of database system concept advantages information,dwivedi guidance,416766,7976,254,2022-06-09,10.55,https://www.youtube.com/watch?v=LYb9EZ1navY,0.0197472922455286,1046,398.4378585086042,Database Management Systems,Medium,Low
sql  complete course in 3 hours  sql one shot using mysql,apna college,10919309,171909,6100,2023-08-18,196.23,https://www.youtube.com/watch?v=hlGoQC332VM,0.0163022220545274,611,17871.209492635026,Other,High,High
what is database with full information  hindi  quick support,quick support,1328844,48342,1400,2019-08-26,10.5,https://www.youtube.com/watch?v=er3KZYgovhY,0.0374325353465117,2064,643.8197674418604,Database Management Systems,Medium,Low
database schema instances and schema diagrams amharic,ay education,148,4,0,2025-03-02,13.47,https://www.youtube.com/watch?v=w28su15U5yI,0.027027027027027,49,3.020408163265306,Database Management Systems,Low,Low
introduction to dbms  database management system  what is dbms  dbms explanation  simplilearn,simplilearn,129940,1951,41,2021-03-12,17.08,https://www.youtube.com/watch?v=mqprM5YUdpk,0.0153301523780206,1500,86.62666666666667,Database Management Systems,Low,Low
the complete web development roadmap,programming with mosh,402690,13884,460,2024-07-25,15.23,https://www.youtube.com/watch?v=GxmfcnU3feo,0.0356204524572251,269,1496.988847583643,Web Development,High,Medium
web development complete roadmap for 2025  from basics to advanced,apna college,916215,37620,1600,2024-11-17,21.98,https://www.youtube.com/watch?v=4WjtQjPQGIs,0.0428065464983655,154,5949.448051948052,Web Development,High,High
web developer roadmap 2025  everything is changing,codewithharry,934717,38734,1800,2025-01-21,21.8,https://www.youtube.com/watch?v=X8BYu3dMKf0,0.0433649971060759,89,10502.438202247193,Other,High,High
web development complete roadmap for beginners,neeraj walia,426565,17113,505,2024-05-16,5.85,https://www.youtube.com/watch?v=voXYG17rhQA,0.0413020289990974,339,1258.3038348082596,Web Development,High,Medium
fastest way to become a web developer in 2025,sahil  sarra,810783,36633,869,2024-01-20,9.78,https://www.youtube.com/watch?v=NWnBxQjssvQ,0.0462540531806907,456,1778.032894736842,Other,High,Medium
html  css full course  beginners to pro 2024  3 mini projects included  web development course,college wallah,641531,13814,563,2024-03-28,329.38,https://www.youtube.com/watch?v=HBqWsrqK89U,0.0224104524956705,388,1653.430412371134,Web Development,High,Medium
full stack web development for beginners full course on html css javascript nodejs mongodb,freecodecamporg,2405860,57319,1100,2022-11-01,449.18,https://www.youtube.com/watch?v=nu_pCVPKzTk,0.0242819615438969,901,2670.2108768035514,JavaScript Development,High,Medium
web development premium notes  all about  coding webmaster,coding webmaster,220,2,0,2025-03-03,0.33,https://www.youtube.com/watch?v=elNipzNX-kM,0.009090909090909,48,4.583333333333333,Web Development,Low,Low
frontend web development is changing quickly,fireship,1518650,64510,1800,2024-09-05,3.72,https://www.youtube.com/watch?v=TBIjgBVFjVI,0.0436637803312152,227,6690.0881057268725,Web Development,High,High
what is web development  complete roadmap from basics to advanced  2023,apna college,2290660,90272,3000,2023-10-01,14.75,https://www.youtube.com/watch?v=z0n1aQ3IxWI,0.0407183955715819,567,4039.964726631393,Web Development,High,Medium
python api development  comprehensive course for beginners,freecodecamporg,2382371,55836,2300,2021-11-01,1140.45,https://www.youtube.com/watch?v=0sOvCWFmrtA,0.0244025804545135,1266,1881.809636650869,Python Programming,High,Medium
what is an api  simply explained,apna college,2377833,81595,3400,2021-05-25,5.33,https://www.youtube.com/watch?v=XGa4onZP66Q,0.03574473060135,1426,1667.484572230014,Other,High,Medium
apis explained in 4 minutes,exponent,1368388,38573,303,2023-05-22,3.95,https://www.youtube.com/watch?v=bxuYDT-BWaI,0.0284100708278646,699,1957.636623748212,Other,High,Medium
apis for beginners  how to use an api full course  tutorial,freecodecamporg,3229017,44682,898,2023-02-06,187.1,https://www.youtube.com/watch?v=WXsD0ZgxjRw,0.0141157510164858,804,4016.190298507463,Other,High,Medium
what is rest api examples and how to use it crash course system design 3,bytebytego,984279,28234,333,2022-08-24,5.35,https://www.youtube.com/watch?v=-mN3VyJuCjM,0.029023274904778,970,1014.7206185567012,Other,High,Medium
difference between rest api vs web api vs soap api explained,learn with whiteboard,316302,7536,116,2023-05-12,7.4,https://www.youtube.com/watch?v=2mqN7ZhDsUA,0.0241920696043654,709,446.1241184767278,Other,Medium,Low
api vs sdk whats the difference,ibm technology,1517493,44200,713,2020-10-16,9.35,https://www.youtube.com/watch?v=kG-fLp9BTRo,0.0295968416328773,1647,921.367941712204,Other,Medium,Low
what is an api and how do you design it,gaurav sen,764969,16272,417,2019-03-17,15.43,https://www.youtube.com/watch?v=_YlYuNMTCc8,0.0218165703446806,2226,343.651841868823,Other,Medium,Low
what are microservices really all about and when not to use it,bytebytego,755539,20638,296,2022-10-11,4.75,https://www.youtube.com/watch?v=lTAcCNbJ7KE,0.0277073718232943,922,819.4566160520608,Microservices Architecture,Medium,Low
what are microservices when  why is it used  monolithic vs microservices architecture,apna college,434967,12617,451,2024-04-21,9.23,https://www.youtube.com/watch?v=7IFJb-uLEaI,0.0300436584844367,364,1194.9642857142858,Microservices Architecture,High,Medium
microservices explained  the what why and how,techworld with nana,932765,29551,577,2022-08-16,18.5,https://www.youtube.com/watch?v=rv4LlmLmVWk,0.032299668190809,978,953.7474437627812,Microservices Architecture,Medium,Low
monolithic vs microservice architecture which to use and when,alex hyett,112467,3557,111,2023-03-17,10.7,https://www.youtube.com/watch?v=NdeTGlZ__Do,0.0326140112210692,765,147.01568627450982,Other,Medium,Low
microservices architecture online training,questpond,21722,439,28,2023-10-07,67.33,https://www.youtube.com/watch?v=Tu8_bMNRlM4,0.0214989411656385,561,38.72014260249554,Microservices Architecture,Low,Low
microservice architecture and system design with python  kubernetes  full course,freecodecamporg,492383,12232,363,2022-11-08,304.18,https://www.youtube.com/watch?v=hmkF77F9TLw,0.0255796808581937,894,550.7639821029082,Python Programming,Medium,Low
microservices design patterns  microservices architecture patterns  edureka,edureka,255219,3783,47,2019-09-27,31.77,https://www.youtube.com/watch?v=xuH81XGWeGQ,0.0150067197191431,2032,125.59990157480316,Microservices Architecture,Medium,Low
api gateway and microservices architecture  how api gateway act as a single entry point,concept  coding  by shrayansh,69941,1709,97,2024-09-29,23.28,https://www.youtube.com/watch?v=dkgxvnk8cWw,0.0258217640582776,203,344.53694581280786,Microservices Architecture,Medium,Low
enterprise ai agents maximizing business value with enterprise ai agents and distributed systems,go cloud architects,432,35,3,2025-03-03,16.48,https://www.youtube.com/watch?v=CikoXC_FA28,0.0879629629629629,48,9.0,Other,Low,Low
what is a microservice architecture and what are its advantages,gaurav sen,735653,16941,442,2018-05-20,8.32,https://www.youtube.com/watch?v=qYhRvH9tJKw,0.0236293469883219,2527,291.1171349426197,Other,Medium,Low
types of testing in software engineering  levels of testing,gate smashers,1094876,25586,496,2020-12-31,8.43,https://www.youtube.com/watch?v=T0TynxN77oY,0.0238218757192595,1571,696.9293443666454,Software Engineering,Medium,Low
software testing full course in 10 hours  software testing tutorial  edureka,edureka,1810968,28927,537,2021-03-11,618.5,https://www.youtube.com/watch?v=sO8eGL6SFsA,0.0162697518675095,1501,1206.5076615589608,Software Testing,High,Medium
software testing tutorial for beginners  manual  automation testing  selenium training  edureka,edureka,1474988,19306,151,2019-02-11,60.85,https://www.youtube.com/watch?v=T3q6QcCQZQg,0.013191293759678,2260,652.6495575221239,Software Testing,Medium,Low
what is software testing,telusko,308867,6005,195,2019-07-17,6.13,https://www.youtube.com/watch?v=cDQ34z0oqnQ,0.0200733649111106,2104,146.79990494296578,Software Testing,Medium,Low
the harsh truth about software testing jobs in 2025  sdet qa automation  complete roadmap,technical suneja,66984,3839,274,2025-01-25,60.25,https://www.youtube.com/watch?v=S23SvV3XGU4,0.0614027230383375,85,788.0470588235294,Software Testing,Medium,Low
software testing explained in 100 seconds,fireship,376245,20031,315,2021-05-24,2.27,https://www.youtube.com/watch?v=u6QfIXgjwGQ,0.0540764661324403,1427,263.6615276804485,Software Testing,Medium,Low
test plan in software testing  software testing  softwaretestingbymkt,softwaretestingbymkt,293056,8330,328,2019-10-21,24.97,https://www.youtube.com/watch?v=NiDe8lj-wGs,0.0295438414500982,2008,145.9442231075697,Software Testing,Medium,Low
lecture 2 what is software testing  job ready software testing course,thetestingacademy hindi,69167,1556,137,2022-12-31,11.62,https://www.youtube.com/watch?v=28hHc-K38ao,0.024476990472335,841,82.243757431629,Software Testing,Low,Low
ai solutions for enterprise testing challenges,automation testing with joe colantonio,1326,29,1,2025-03-02,32.83,https://www.youtube.com/watch?v=m8PWmO-4HAY,0.0226244343891402,49,27.06122448979592,Other,Low,Low
5 types of testing software every developer needs to know,alex hyett,108749,3954,66,2023-03-03,6.38,https://www.youtube.com/watch?v=YaXJeUkBe4Y,0.0369658571573071,779,139.6007702182285,Other,Medium,Low
what is devops devops explained  simplest explanation in hindi,apna college,1027338,32650,1100,2023-04-06,6.6,https://www.youtube.com/watch?v=h7LDnVsNRVI,0.0328518948972976,745,1378.9771812080537,DevOps,High,Medium
devops tutorial for beginners  learn devops in 7 hours  full course  devops training  edureka,edureka,3509099,45635,315,2019-06-30,407.22,https://www.youtube.com/watch?v=hQcFE0RD0cQ,0.0130945293934425,2121,1654.4549740688356,DevOps,High,Medium
devops in 5 minutes  what is devops devops explained  devops tutorial for beginners simplilearn,simplilearn,1945163,42956,241,2021-02-16,5.02,https://www.youtube.com/watch?v=Xrgk023l4lI,0.0222073934163872,1524,1276.3536745406825,DevOps,High,Medium
azure devops step by step tutorial for beginners  devops tutorial,questpond,360446,7055,501,2023-03-12,102.12,https://www.youtube.com/watch?v=aonA7Kb7WGE,0.0209629181624986,770,468.11168831168834,DevOps,Medium,Low
what is devops really understand it  devops vs sre,techworld with nana,1006589,15728,466,2022-01-18,35.53,https://www.youtube.com/watch?v=0yWAtQ6wYNM,0.0160879961930837,1188,847.297138047138,DevOps,Medium,Low
linux for devops in one shot  complete beginners to advanced linux hindi,trainwithshubham,173759,4858,262,2024-10-21,345.98,https://www.youtube.com/watch?v=e01GGTKmtpc,0.0294660995977186,181,959.9944751381216,DevOps,Medium,Low
day1  fundamentals of devops  free devops course  45 days  devopscourse learning,abhishekveeramalla,1514541,23006,1600,2023-01-05,30.65,https://www.youtube.com/watch?v=Ou9j73aWgyE,0.0162465063672756,836,1811.651913875598,DevOps,High,Medium
jenkins in one shot  devops production cicd pipelines hindi,trainwithshubham,95243,2440,424,2024-09-28,383.38,https://www.youtube.com/watch?v=XaSdKR2fOU4,0.0300704513717543,204,466.87745098039215,DevOps,Medium,Low
devops tools  the ultimate guide 2024,kodekloud,122785,4344,405,2023-01-04,17.08,https://www.youtube.com/watch?v=4It0D0Nw00c,0.0386773628700574,837,146.69653524492233,DevOps,Medium,Low
computer graphic video song  poochudava tamil movie song  abbas  simran  sirpy  music master,music master  tamil songs  ilayaraja,3207927,30277,1100,2016-10-25,4.8,https://www.youtube.com/watch?v=jFuhiuOFg28,0.009781082923645,3099,1035.1490803484994,Other,High,Medium
computer graphics,mano worldwide,183092,2415,20,2023-01-25,4.4,https://www.youtube.com/watch?v=IRXH8V4uSak,0.0132993249295436,816,224.37745098039213,Computer Graphics,Medium,Low
dda line drawing algorithm  computer graphics,abdul bari,566420,13664,671,2018-04-12,26.8,https://www.youtube.com/watch?v=W5P8GlaEOSI,0.0253080752798276,2565,220.8265107212476,Computer Graphics,Medium,Low
how do video game graphics work,branch education,4398291,282111,9500,2023-12-21,21.0,https://www.youtube.com/watch?v=C8YtdC8mxTU,0.0663009791757753,486,9049.981481481482,Other,High,High
computer graphics tutorial  introduction  cg  lec01  bhanu priya,education 4u,666847,6129,124,2019-05-28,6.9,https://www.youtube.com/watch?v=NmMky9Pg8Yc,0.0093769635313647,2154,309.5854224698236,Computer Graphics,Medium,Low
building collision simulations an introduction to computer graphics,reducible,495867,18594,478,2021-01-19,28.08,https://www.youtube.com/watch?v=eED4bSkYCB8,0.0384619262826524,1552,319.5019329896907,Computer Graphics,Medium,Low
introduction to computer graphics explained in hindi l computer graphics course,5 minutes engineering,869548,14723,240,2021-04-19,9.07,https://www.youtube.com/watch?v=uTBKa1PSyf8,0.0172077907142561,1462,594.766073871409,Computer Graphics,Medium,Low
computer graphic song  poochudava tamil movie songs  abbas  simran  sirpy  music master,music master  tamil songs  ilayaraja,75809,755,22,2016-08-16,4.4,https://www.youtube.com/watch?v=EEoKttboeJA,0.0102494426783099,3169,23.92205743136636,Other,Low,Low
the evolution of adobe and the creative software industry,ny editz,435,0,1,2025-03-03,0.47,https://www.youtube.com/watch?v=JxdFr9Z040U,0.0022988505747126,48,9.0625,Other,Low,Low
quick understanding of homogeneous coordinates for computer graphics,miolith,82926,4544,135,2023-12-03,6.88,https://www.youtube.com/watch?v=o-xwmTODTUI,0.0564237995321129,504,164.53571428571428,Computer Graphics,Medium,Low
the ultimate roadmap for embedded systems  how to become an embedded engineer in 2025,sanchit kulkarni,77030,4060,177,2025-01-04,16.82,https://www.youtube.com/watch?v=D7L1SmjQ3fo,0.0550045436842788,106,726.6981132075472,Embedded Systems,Medium,Low
microcontrollers embedded systems and stm32,thehardwareguy,18474,659,44,2021-05-22,12.53,https://www.youtube.com/watch?v=DOyuEyo_qeg,0.0380534805672837,1429,12.927921623512946,Embedded Systems,Low,Low
top 5 embedded systems courses with certification  best courses for embedded electronicsgeek,electronics geek,92645,2796,54,2023-07-16,3.15,https://www.youtube.com/watch?v=xCwcjKGZhlA,0.0307625883749797,644,143.8586956521739,Embedded Systems,Medium,Low
